TransactionID,OrderID,TransactionDate,TransactionTime,DayOfWeek,Month,Quarter,Year,CustomerID,CustomerAgeGroup,Subscription Member,ProductID,ProductName,Category,Season,QuantitySold,UnitSalePrice,UnitCost,Revenue,TotalCost,Profit,GrossMarginPercent,WeekendFlag,StoreID,StoreLocation,City,State
TXN-00022303,ORD-0024276,3/7/2023,9:21:44,Tuesday,March,Q1,2023,CUST-01159,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022304,ORD-0024276,3/7/2023,9:21:44,Tuesday,March,Q1,2023,CUST-01159,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022305,ORD-0024276,3/7/2023,9:21:44,Tuesday,March,Q1,2023,CUST-01159,65-74,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022306,ORD-0015686,3/7/2023,9:50:10,Tuesday,March,Q1,2023,CUST-02610,65-74,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022307,ORD-0016514,3/7/2023,10:36:23,Tuesday,March,Q1,2023,CUST-02076,65-74,None,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022308,ORD-0016514,3/7/2023,10:36:23,Tuesday,March,Q1,2023,CUST-02076,65-74,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022309,ORD-0016514,3/7/2023,10:36:23,Tuesday,March,Q1,2023,CUST-02076,65-74,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022310,ORD-0009098,3/7/2023,11:42:40,Tuesday,March,Q1,2023,CUST-00510,75+,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022311,ORD-0009098,3/7/2023,11:42:40,Tuesday,March,Q1,2023,CUST-00510,75+,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022312,ORD-0026170,3/7/2023,11:57:49,Tuesday,March,Q1,2023,CUST-01487,75+,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Spring,1,0,1,0,1,-1,,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022313,ORD-0025733,3/7/2023,12:16:39,Tuesday,March,Q1,2023,CUST-00622,25-34,Mystery Box,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022314,ORD-0025733,3/7/2023,12:16:39,Tuesday,March,Q1,2023,CUST-00622,25-34,Mystery Box,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022315,ORD-0000902,3/7/2023,12:17:33,Tuesday,March,Q1,2023,CUST-00273,35-44,None,BR-005,Strawberry Blondie,Brownies,Spring,3,3.5,0.56,10.5,1.68,8.82,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022316,ORD-0017909,3/7/2023,12:44:44,Tuesday,March,Q1,2023,CUST-02138,55-64,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022317,ORD-0017909,3/7/2023,12:44:44,Tuesday,March,Q1,2023,CUST-02138,55-64,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022318,ORD-0017909,3/7/2023,12:44:44,Tuesday,March,Q1,2023,CUST-02138,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022319,ORD-0017909,3/7/2023,12:44:44,Tuesday,March,Q1,2023,CUST-02138,55-64,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022320,ORD-0029046,3/7/2023,12:54:08,Tuesday,March,Q1,2023,CUST-01989,55-64,None,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022321,ORD-0029046,3/7/2023,12:54:08,Tuesday,March,Q1,2023,CUST-01989,55-64,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022322,ORD-0019530,3/7/2023,15:11:44,Tuesday,March,Q1,2023,CUST-02017,55-64,Family,CP-001,Vanilla Cupcakes,Cupcakes,Spring,4,4.5,0.72,18,2.88,15.12,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022323,ORD-0019530,3/7/2023,15:11:44,Tuesday,March,Q1,2023,CUST-02017,55-64,Family,CK-003,Oatmeal Cookie,Cookie,Spring,2,2.99,0.24,5.98,0.48,5.5,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022324,ORD-0019530,3/7/2023,15:11:44,Tuesday,March,Q1,2023,CUST-02017,55-64,Family,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022325,ORD-0011959,3/8/2023,9:26:54,Wednesday,March,Q1,2023,CUST-01079,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022326,ORD-0014744,3/8/2023,9:56:42,Wednesday,March,Q1,2023,CUST-04909,75+,Basic,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022327,ORD-0014744,3/8/2023,9:56:42,Wednesday,March,Q1,2023,CUST-04909,75+,Basic,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022328,ORD-0012000,3/8/2023,11:06:21,Wednesday,March,Q1,2023,CUST-04627,35-44,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022329,ORD-0007484,3/8/2023,11:25:43,Wednesday,March,Q1,2023,CUST-00811,65-74,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022330,ORD-0025745,3/8/2023,11:53:52,Wednesday,March,Q1,2023,CUST-04938,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022331,ORD-0025745,3/8/2023,11:53:52,Wednesday,March,Q1,2023,CUST-04938,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022332,ORD-0003095,3/8/2023,12:47:30,Wednesday,March,Q1,2023,CUST-02810,55-64,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022333,ORD-0003095,3/8/2023,12:47:30,Wednesday,March,Q1,2023,CUST-02810,55-64,None,CK-006,Almond Fudge Cookie,Cookie,Spring,3,2.99,0.41,8.97,1.23,7.74,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022334,ORD-0028543,3/8/2023,15:35:47,Wednesday,March,Q1,2023,CUST-04140,25-34,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022335,ORD-0002070,3/9/2023,7:47:15,Thursday,March,Q1,2023,CUST-04951,25-34,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022336,ORD-0014380,3/9/2023,8:47:51,Thursday,March,Q1,2023,CUST-01948,65-74,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Spring,1,0,1,0,1,-1,,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022337,ORD-0028246,3/9/2023,9:28:49,Thursday,March,Q1,2023,CUST-02168,35-44,Family,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022338,ORD-0028246,3/9/2023,9:28:49,Thursday,March,Q1,2023,CUST-02168,35-44,Family,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022339,ORD-0012301,3/9/2023,9:59:36,Thursday,March,Q1,2023,CUST-03600,65-74,None,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022340,ORD-0012301,3/9/2023,9:59:36,Thursday,March,Q1,2023,CUST-03600,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022341,ORD-0013115,3/9/2023,9:59:55,Thursday,March,Q1,2023,CUST-01475,35-44,Mystery Box,CP-007,Blueberry Cupcakes,Cupcakes,Spring,2,4.5,0.88,9,1.76,7.24,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022342,ORD-0022237,3/9/2023,10:01:20,Thursday,March,Q1,2023,CUST-04815,75+,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022343,ORD-0022237,3/9/2023,10:01:20,Thursday,March,Q1,2023,CUST-04815,75+,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022344,ORD-0022237,3/9/2023,10:01:20,Thursday,March,Q1,2023,CUST-04815,75+,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022345,ORD-0027733,3/9/2023,10:12:41,Thursday,March,Q1,2023,CUST-03373,75+,None,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022346,ORD-0027733,3/9/2023,10:12:41,Thursday,March,Q1,2023,CUST-03373,75+,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022347,ORD-0025806,3/9/2023,10:26:51,Thursday,March,Q1,2023,CUST-04629,65-74,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022348,ORD-0025806,3/9/2023,10:26:51,Thursday,March,Q1,2023,CUST-04629,65-74,None,CP-001,Vanilla Cupcakes,Cupcakes,Spring,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022349,ORD-0025806,3/9/2023,10:26:51,Thursday,March,Q1,2023,CUST-04629,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022350,ORD-0019621,3/9/2023,11:53:34,Thursday,March,Q1,2023,CUST-02811,65-74,None,CP-001,Vanilla Cupcakes,Cupcakes,Spring,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022351,ORD-0022645,3/9/2023,12:02:57,Thursday,March,Q1,2023,CUST-03168,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022352,ORD-0027841,3/9/2023,12:14:35,Thursday,March,Q1,2023,CUST-03866,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022353,ORD-0027809,3/9/2023,13:05:58,Thursday,March,Q1,2023,CUST-02699,65-74,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022354,ORD-0028614,3/9/2023,13:18:59,Thursday,March,Q1,2023,CUST-00285,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022355,ORD-0028614,3/9/2023,13:18:59,Thursday,March,Q1,2023,CUST-00285,65-74,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022356,ORD-0028614,3/9/2023,13:18:59,Thursday,March,Q1,2023,CUST-00285,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022357,ORD-0028614,3/9/2023,13:18:59,Thursday,March,Q1,2023,CUST-00285,65-74,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022358,ORD-0026546,3/9/2023,15:02:58,Thursday,March,Q1,2023,CUST-00715,55-64,Basic,CK-001,Chocolate Chip Cookie,Cookie,Spring,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022359,ORD-0006413,3/10/2023,8:25:24,Friday,March,Q1,2023,CUST-02336,75+,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022360,ORD-0006413,3/10/2023,8:25:24,Friday,March,Q1,2023,CUST-02336,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022361,ORD-0006413,3/10/2023,8:25:24,Friday,March,Q1,2023,CUST-02336,75+,None,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022362,ORD-0005766,3/10/2023,8:33:28,Friday,March,Q1,2023,CUST-03091,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022363,ORD-0005766,3/10/2023,8:33:28,Friday,March,Q1,2023,CUST-03091,75+,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022364,ORD-0012032,3/10/2023,9:11:24,Friday,March,Q1,2023,CUST-05127,75+,Basic,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022365,ORD-0024307,3/10/2023,9:39:20,Friday,March,Q1,2023,CUST-01769,65-74,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022366,ORD-0018674,3/10/2023,10:05:58,Friday,March,Q1,2023,CUST-00784,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022367,ORD-0026362,3/10/2023,10:08:59,Friday,March,Q1,2023,CUST-01046,65-74,Basic,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022368,ORD-0024857,3/10/2023,13:50:28,Friday,March,Q1,2023,CUST-03716,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022369,ORD-0024857,3/10/2023,13:50:28,Friday,March,Q1,2023,CUST-03716,65-74,None,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022370,ORD-0024857,3/10/2023,13:50:28,Friday,March,Q1,2023,CUST-03716,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,3,2.99,0.24,8.97,0.72,8.25,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022371,ORD-0024857,3/10/2023,13:50:28,Friday,March,Q1,2023,CUST-03716,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022372,ORD-0019300,3/10/2023,13:58:22,Friday,March,Q1,2023,CUST-04068,75+,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022373,ORD-0019300,3/10/2023,13:58:22,Friday,March,Q1,2023,CUST-04068,75+,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022374,ORD-0008719,3/10/2023,14:10:42,Friday,March,Q1,2023,CUST-01367,55-64,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Spring,1,0,1,0,1,-1,,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022375,ORD-0005030,3/10/2023,14:27:21,Friday,March,Q1,2023,CUST-00133,35-44,Family,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022376,ORD-0005030,3/10/2023,14:27:21,Friday,March,Q1,2023,CUST-00133,35-44,Family,CP-003,Lemon Cupcake,Cupcakes,Spring,2,4.5,0.76,9,1.52,7.48,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022377,ORD-0024822,3/10/2023,15:04:05,Friday,March,Q1,2023,CUST-03659,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022378,ORD-0024822,3/10/2023,15:04:05,Friday,March,Q1,2023,CUST-03659,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022379,ORD-0024822,3/10/2023,15:04:05,Friday,March,Q1,2023,CUST-03659,65-74,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022380,ORD-0024822,3/10/2023,15:04:05,Friday,March,Q1,2023,CUST-03659,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022381,ORD-0021152,3/10/2023,15:17:49,Friday,March,Q1,2023,CUST-04303,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022382,ORD-0021152,3/10/2023,15:17:49,Friday,March,Q1,2023,CUST-04303,65-74,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022383,ORD-0021152,3/10/2023,15:17:49,Friday,March,Q1,2023,CUST-04303,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022384,ORD-0009499,3/11/2023,8:05:55,Saturday,March,Q1,2023,CUST-01530,35-44,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022385,ORD-0018914,3/11/2023,8:18:16,Saturday,March,Q1,2023,CUST-01306,25-34,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022386,ORD-0018914,3/11/2023,8:18:16,Saturday,March,Q1,2023,CUST-01306,25-34,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,2,2.99,0.81,5.98,1.62,4.36,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022387,ORD-0008082,3/11/2023,9:41:37,Saturday,March,Q1,2023,CUST-04923,18-24,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,2,4.5,0.88,9,1.76,7.24,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022388,ORD-0012070,3/11/2023,10:22:21,Saturday,March,Q1,2023,CUST-04018,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022389,ORD-0012070,3/11/2023,10:22:21,Saturday,March,Q1,2023,CUST-04018,65-74,Family,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022390,ORD-0012070,3/11/2023,10:22:21,Saturday,March,Q1,2023,CUST-04018,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,2,4.5,0.88,9,1.76,7.24,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022391,ORD-0010457,3/11/2023,10:44:14,Saturday,March,Q1,2023,CUST-04269,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022392,ORD-0010457,3/11/2023,10:44:14,Saturday,March,Q1,2023,CUST-04269,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,4,4.5,0.88,18,3.52,14.48,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022393,ORD-0010457,3/11/2023,10:44:14,Saturday,March,Q1,2023,CUST-04269,65-74,Family,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022394,ORD-0017415,3/11/2023,10:55:43,Saturday,March,Q1,2023,CUST-04016,25-34,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022395,ORD-0015138,3/11/2023,11:49:42,Saturday,March,Q1,2023,CUST-05068,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022396,ORD-0015138,3/11/2023,11:49:42,Saturday,March,Q1,2023,CUST-05068,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022397,ORD-0015138,3/11/2023,11:49:42,Saturday,March,Q1,2023,CUST-05068,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,2,4.5,0.79,9,1.58,7.42,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022398,ORD-0003797,3/11/2023,12:37:43,Saturday,March,Q1,2023,CUST-01147,45-54,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Spring,1,0,1,0,1,-1,,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022399,ORD-0007108,3/11/2023,12:47:28,Saturday,March,Q1,2023,CUST-04582,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,2,2.99,0.32,5.98,0.64,5.34,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00022400,ORD-0001435,3/11/2023,14:42:42,Saturday,March,Q1,2023,CUST-05272,65-74,Basic,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
